"","ensemblID","logFC","AveExpr","t","P.Value","adj.P.Val","B","symbol"
"3355","ENSG00000272516",-1.58118969947455,-2.34152826462034,-4.58786679208867,4.93845008398859e-05,0.000256494561769629,1.37901265483297,"AL158211.4"
"3358","ENSG00000272541",-1.75065808952543,-2.02729785747726,-6.6654759556849,7.68683377602083e-08,7.83014762608223e-07,7.75188315766877,"AL021368.3"
"3364","ENSG00000272555",-1.8747996901752,-0.539659654785935,-4.41577291952339,8.33602570206414e-05,0.000414045574127318,0.868901247836982,"AC009974.1"
"3366","ENSG00000272564",-1.88591601999333,-1.60906945911112,-4.18537559982199,0.000166756672885952,0.000761146447107204,0.195607934385214,"AC012511.1"
"3369","ENSG00000272576",-1.90603327968764,-1.83996081697865,-5.64858724498748,1.83847457366774e-06,1.32213034725131e-05,4.60997591689152,"AC027271.1"
"3370","ENSG00000272583",-2.18123393659833,-1.59003766175552,-6.94656937561435,3.22166348444713e-08,3.62394071632863e-07,8.61498059770947,"AL592494.2"
"3373","ENSG00000272632",-2.63238153596397,0.506543722350125,-7.83859322210653,2.12840395079842e-09,3.35029245134759e-08,11.3154834931057,"AC097504.2"
"3374","ENSG00000272644",-2.4269533373656,-0.651096204249891,-7.21506385812864,1.41147161071284e-08,1.78857261032196e-07,9.43470271628946,"AC097468.3"
"3380","ENSG00000272666",-2.3147886042077,0.106851542840485,-5.60248194257589,2.12372999296382e-06,1.4816802786731e-05,4.46767566380483,"U62317.1"
"3386","ENSG00000272690",-1.54705958400517,-0.0951283458859298,-5.35547134054094,4.59537291745897e-06,2.95685267520124e-05,3.70705270712366,"LINC02018"
"3395","ENSG00000272735",-1.74939574392281,0.741491666016199,-5.58000562314674,2.27840704668834e-06,1.573934063287e-05,4.39833540524637,"AC007881.3"
"3400","ENSG00000272755",-2.72503918494326,-1.53779156763599,-11.4815604145672,8.46696525247464e-14,7.42094225357517e-12,21.3834677974103,"AC245297.2"
"3401","ENSG00000272763",-1.93112058830071,-1.46705035785214,-6.39240361482518,1.79711288145349e-07,1.67266679032629e-06,6.90981791610163,"AC103702.2"
"3402","ENSG00000272764",-2.39927596640546,-0.113987235515239,-6.12882235441296,4.09171167780332e-07,3.49874614400784e-06,6.09496293070134,"AL596094.1"
"3403","ENSG00000272777",-2.98379888382768,-0.443969382526241,-13.1524829765504,1.42593149568601e-15,4.99907816862587e-13,25.4186406139869,"AC019131.2"
"3406","ENSG00000272787",-2.29080768084131,-0.423153654646594,-5.26138363385312,6.16240249514414e-06,3.84647289274056e-05,3.41833949902576,"AC253536.6"
"3412","ENSG00000272800",-2.1263676626967,-1.61786579184142,-8.23326947634383,6.56047296796473e-10,1.16948770238253e-08,12.4861804315911,"AC021851.1"
"3417","ENSG00000272832",-1.79677130362174,-2.44507763397589,-6.55674792469802,1.07745991564849e-07,1.0566139545765e-06,7.41695221480348,"AC022296.4"
"3427","ENSG00000272871",-2.43779130370229,-0.526427375175823,-8.7632230196011,1.38936577297234e-10,2.96703645020032e-09,14.0304572724433,"AL159169.2"
"3430","ENSG00000272888",-2.22812773179604,6.14724888456087,-11.5404561321793,7.28878415575684e-14,6.83484806688457e-12,21.5318675945221,"LINC01578"
"3432","ENSG00000272894",-2.05088259106668,-1.14720499620256,-8.59339986268282,2.27644118993986e-10,4.60432119522933e-09,13.5392183795302,"AC004982.2"
"3436","ENSG00000272908",-2.31100753874609,0.888701525820011,-8.8676795548791,1.02724994741752e-10,2.29874496211995e-09,14.3308619594757,"AC006033.2"
"3446","ENSG00000272953",1.68950115268845,0.332174864082531,4.22679873672023,0.000147316416791627,0.000684523273544525,0.315763788179311,"AC092171.4"
"3452","ENSG00000272988",-2.18098859194523,-2.05820971271958,-9.23543205144153,3.58651593053312e-11,9.4167119213101e-10,15.3775901663037,"AC022392.1"
"3453","ENSG00000272989",-2.02784762245811,-1.74776161216852,-9.88925604874428,5.76307002605867e-12,2.09010651720938e-10,17.1953515129143,"LINC02012"
"3454","ENSG00000272994",-2.36842747839684,-1.04125519374165,-10.7024496153098,6.40806092600074e-13,3.5011314695695e-11,19.3767726044721,"AC012360.3"
"3455","ENSG00000273001",-1.61159796106007,-2.36217909539259,-5.63761677854761,1.90267283137184e-06,1.35900587463181e-05,4.57610909070817,"AL731533.2"
"3456","ENSG00000273004",-1.98373553499908,-0.480691184795588,-5.56937861855375,2.35540513924614e-06,1.62055720203288e-05,4.36555829674031,"AL078644.2"
"3459","ENSG00000273011",-1.79794135848709,-1.6519091992675,-5.74584532967381,1.35606148457156e-06,1.00262753349605e-05,4.91039580019987,"AC092681.3"
"3462","ENSG00000273015",-1.7995670316533,0.954073617517321,-7.38551859196832,8.38470624074306e-09,1.09208851872465e-07,9.95227149220545,"AC008124.1"
"3465","ENSG00000273038",-3.48125979122457,-0.221758114322765,-13.4471451022385,7.18484733243104e-16,3.35851696972638e-13,26.0936395109625,"AL365203.2"
"3467","ENSG00000273056",-2.99529462512249,-1.47033538866758,-9.89637246472812,5.65123810549902e-12,2.06737032259429e-10,17.2148259858147,"AL354694.1"
"3468","ENSG00000273059",-2.33565761465033,-1.57418776221909,-7.05081765743733,2.33683879389147e-08,2.7615395522195e-07,8.93385673688466,"AC239803.1"
"3469","ENSG00000273061",-1.7187343460103,-1.98692054977087,-6.01216073811833,5.89298566729719e-07,4.78333878041842e-06,5.73402991373682,"CDC37L1-DT"
"3472","ENSG00000273084",1.53061360747145,0.00725957784557749,4.92270313948331,1.76400634709287e-05,0.000101058682088049,2.38573558099756,"AC092171.5"
"3480","ENSG00000273117",-2.03643142593378,0.0160451089484618,-11.6969826440932,4.90501468651631e-14,5.23324641891644e-12,21.9240365333304,"AC144652.1"
"3484","ENSG00000273142",-2.06566548713468,-0.505706846116343,-9.3985944808298,2.26094168580912e-11,6.69843779732321e-10,15.8364570234093,"LINC02604"
"3485","ENSG00000273143",-1.58521400957577,-2.07365448191069,-4.10066764717465,0.000214639551216388,0.000954533395314316,-0.0487800346374536,"AL355512.1"
"3487","ENSG00000273148",-2.15722710632053,-0.515610602412478,-8.70912669856089,1.62540028103492e-10,3.368501961731e-09,13.8743556110338,"LINC00653"
"3488","ENSG00000273153",-1.61255910857799,1.23687552874862,-4.93592987366728,1.69330211371964e-05,9.7318606453805e-05,2.42582766843666,"AC067747.1"
"3489","ENSG00000273156",-2.03251363515224,0.135881620645483,-6.62596904655942,8.68963330523837e-08,8.72488957401857e-07,7.63024495359024,"AC124016.3"
"3490","ENSG00000273160",-4.41158574987025,2.66864472751838,-11.3682965181431,1.13086235735494e-13,8.97648667432494e-12,21.0967816588374,"AL359962.2"
"3494","ENSG00000273175",-2.07432417022256,-1.3967539261457,-4.98769268204922,1.44259430138628e-05,8.39418288510659e-05,2.58293248793584,"BX323046.1"
"3497","ENSG00000273192",-1.67507839882541,-0.716288358968891,-10.1453031469963,2.85928307053488e-12,1.16786445414954e-10,17.8917814112738,"AL671710.1"
"3503","ENSG00000273218",-1.54904439162477,-1.78589814888633,-6.91752837506167,3.52363030659064e-08,3.92167002640921e-07,8.52602314798697,"AC005776.2"
"3504","ENSG00000273230",-1.60055661030045,-0.676495540335619,-7.13190663951181,1.82141960282063e-08,2.22753263635651e-07,9.18137412030681,"AC102953.2"
"3507","ENSG00000273245",-2.61037552125337,1.8158634193788,-10.9739811370287,3.13707303487469e-13,1.96980093398774e-11,20.0853666697587,"AC092653.1"
"3512","ENSG00000273265",-1.81517215873489,-0.0756351486536299,-6.68687810367325,7.19307744645864e-08,7.38079922371988e-07,7.81774767447486,"CNNM3-DT"
"3514","ENSG00000273272",-1.98548171495728,0.657490508782303,-4.39745797548748,8.81132718266743e-05,0.000435085134477487,0.814954373682287,"U62317.4"
"3523","ENSG00000273319",-1.58733752559854,-0.79781871628646,-4.60768056792472,4.64831556713062e-05,0.000243776490646797,1.43809366576018,"AC058791.1"
"3530","ENSG00000273344",-2.04145649389289,0.445948482025554,-9.36855072607423,2.46079765358416e-11,7.05252171642072e-10,15.7522232340584,"PAXIP1-AS1"
"3531","ENSG00000273348",-2.37639108158546,-1.13109467508087,-6.6244571302871,8.73052250440848e-08,8.74507337524916e-07,7.62558847738327,"AC027449.1"
"3533","ENSG00000273356",-2.62621989791741,0.708091065683863,-10.2171070560821,2.352667555036e-12,1.00996657184045e-10,18.0855065275053,"LINC02019"
"3537","ENSG00000273375",-2.01828736403652,-0.864527269202959,-6.06580058671893,4.98282220232265e-07,4.1510362386478e-06,5.89998926072395,"AC055764.2"
"3541","ENSG00000273399",-2.23592895711717,-0.978133366874963,-7.19333068341388,1.50865315038598e-08,1.88895946537911e-07,9.36854575945178,"AL159169.3"
"3547","ENSG00000273428",-1.84428223954718,-2.20841586790045,-6.21033742910794,3.1716864774917e-07,2.81503903181595e-06,6.34709686808382,"AC004832.6"
"3551","ENSG00000273448",-2.4260413383952,-0.381350987761507,-8.96008488947207,7.87323718145296e-11,1.80014721860721e-09,14.5954797066168,"AC006480.3"
"3552","ENSG00000273449",-2.45162918862316,-0.387757367567627,-6.73321053475767,6.23070890813015e-08,6.47224503123544e-07,7.96025687653873,"AC093788.1"
"3562","ENSG00000273507",-1.8304194260249,-1.44521521493845,-7.52368197951427,5.50796689893403e-09,7.62237392888667e-08,10.3699912774911,"AL354809.1"
"3564","ENSG00000273565",-1.68770702273656,-2.67546331253119,-5.36758897209633,4.42482863097933e-06,2.86829800470416e-05,3.7442827843179,"AL691403.2"
"3567","ENSG00000273669",-1.8321071885116,0.919350361846492,-5.82797801278146,1.04867119135184e-06,7.99231830075575e-06,5.16429306719947,"AC015819.1"
"3571","ENSG00000273759",-2.10188659922397,2.34724107346499,-9.02050225769465,6.62019217589211e-11,1.57793424494078e-09,14.767916079495,"AL117379.1"
"3574","ENSG00000273812",2.59975973010737,0.558469904706795,5.73693286281533,1.39441885256603e-06,1.02737655214454e-05,4.88285435394557,"BX640514.2"
"3575","ENSG00000273816",-2.93579083154225,-0.314026772343396,-7.89656926967063,1.78859757247058e-09,2.87199617839073e-08,11.4884859978283,"AC005695.3"
"3577","ENSG00000273824",-2.35435143610179,0.889174830380923,-6.23155279002932,2.96835139420795e-07,2.65699027987933e-06,6.41270320424814,"AC008033.3"
"3580","ENSG00000273958",-1.58155511170871,-2.49874144807772,-5.91028141658656,8.10536608145206e-07,6.38563204207281e-06,5.41884221650378,"AC009560.1"
"3582","ENSG00000273972",-2.48536839320863,-0.288747039899052,-6.200134836028,3.27439044174604e-07,2.87585816042288e-06,6.31554390692538,"AC068722.2"
"3583","ENSG00000273980",-2.10894864916389,-2.28383428285165,-6.94838893308557,3.20363591453999e-08,3.62303663776068e-07,8.62055242428974,"AL592071.1"
"3585","ENSG00000274015",-1.79906406133437,-1.5746553428966,-5.38034750933124,4.25207234010922e-06,2.7820324004416e-05,3.78349268166331,"AL136038.7"
"3586","ENSG00000274020",-1.61249500705848,4.2278752813958,-7.2063565605834,1.44962489922403e-08,1.82766175860015e-07,9.40820159618394,"LINC01138"
"3590","ENSG00000274104",-3.14778751144456,-0.932515007991783,-9.59882247721959,1.28946323792280e-11,4.10967563783427e-10,16.3948251395618,"AC020910.5"
"3592","ENSG00000274173",3.46850288490358,-0.176571781990197,6.33815020088553,2.12831629115997e-07,1.95498398185808e-06,6.74221464717131,"AL035661.1"
"3600","ENSG00000274251",-1.70681116675478,-1.35706774270333,-6.42759605366975,1.61047066411532e-07,1.51911436859488e-06,7.01849171639083,"AP003419.2"
"3603","ENSG00000274292",-1.62203015837748,0.876961898960008,-7.08281410367249,2.11787453101753e-08,2.54568518628307e-07,9.03157926279456,"AC084018.2"
"3614","ENSG00000274400",-3.31604162699397,-0.795327421799754,-9.79788639343069,7.41607002879129e-12,2.59995055092708e-10,16.9447142805375,"AC015967.1"
"3616","ENSG00000274422",-2.88221562643214,-1.85684660345779,-11.4383257225543,9.45407104740248e-14,7.75095289503452e-12,21.2742361849115,"AC245060.5"
"3622","ENSG00000274561",-2.92798913054851,1.85417644419517,-12.6025702191895,5.2662049046618e-15,1.23082911299512e-12,24.1301142736373,"AC005332.3"
"3623","ENSG00000274605",-1.51973789816364,-2.17715441904916,-5.70430446614714,1.5443294909271e-06,1.1221060739776e-05,4.78204457354815,"PCCA-DT"
"3629","ENSG00000274712",-2.736721053059,1.48497425801292,-10.8959061583372,3.84852098391199e-13,2.35319219863549e-11,19.8826353667924,"AC005332.4"
"3641","ENSG00000274918",-1.7198107666292,-1.02921912314506,-5.13835707363387,9.03784313709035e-06,5.45512282320503e-05,3.04191544329902,"AC116447.1"
"3649","ENSG00000275119",-2.40402678633439,-2.02293680586781,-7.7593633308473,2.70107108636642e-09,4.04391674745321e-08,11.0785089734297,"AC244131.2"
"3650","ENSG00000275180",-2.11203392327082,1.48913430018604,-6.829445747296,4.62556998343092e-08,5.01540539182832e-07,8.25589502384873,"AC048341.2"
"3651","ENSG00000275198",-1.9219664145642,-2.05418215292289,-9.5941406319332,1.30642931964781e-11,4.13244221635966e-10,16.3818291236422,"AL512791.2"
"3653","ENSG00000275223",-1.87177789972531,-1.69271001716407,-6.4830507923439,1.35506787629957e-07,1.29269173596197e-06,7.18965458187296,"AL121906.2"
"3667","ENSG00000275367",-2.05154333880874,-1.74601123490174,-10.9817145280982,3.07433078284211e-13,1.95965297021466e-11,20.1054028399807,"AC092111.1"
"3668","ENSG00000275383",-1.92425305716404,-2.12646133034468,-11.2767258091664,1.43067237154492e-13,1.09433430310718e-11,20.8637556923616,"AC126773.6"
"3674","ENSG00000275438",-3.21783447513047,-0.837781616865251,-5.63584191861615,1.91326750775738e-06,1.35971173335353e-05,4.57063035663023,"AL031008.1"
"3676","ENSG00000275467",-1.50500828618279,-2.15551543320871,-3.85699871473006,0.000439835104315047,0.00180525491107649,-0.740934671651377,"AC083806.3"
"3678","ENSG00000275484",-1.6983320066781,-1.68075732350943,-5.58038025137852,2.27573899868555e-06,1.573934063287e-05,4.3994909699974,"AP003419.3"
"3679","ENSG00000275491",-2.93756992512364,-0.157593366763003,-8.72348566458591,1.559041237708e-10,3.24697350843442e-09,13.9158250369774,"LINC01730"
"3682","ENSG00000275527",2.48912441442084,0.58846707003144,5.92216447295156,7.80949267258686e-07,6.16407798753713e-06,5.45560144702433,"AC100835.2"
"3686","ENSG00000275632",-1.7084134957013,-1.22109573705235,-4.31476013885509,0.000113104636132773,0.000537662377639068,0.572249048527011,"AL035461.3"
"3696","ENSG00000275764",-2.60726476126472,1.30279384008637,-10.7998213287178,4.95461885703816e-13,2.81676777453507e-11,19.6320154155172,"AC092747.4"
"3703","ENSG00000275963",-1.94175940029718,-1.38689544808119,-5.61011207489177,2.07364088250241e-06,1.45154861775169e-05,4.49121968409745,"AC008115.4"
"3708","ENSG00000276071",-2.45576895842912,-0.781642948124923,-10.2037210488601,2.43965232752333e-12,1.02636173418907e-10,18.0494438945165,"AC074138.1"
"3715","ENSG00000276216",-2.50625272066912,1.29594091955128,-8.22344536007355,6.75408457933193e-10,1.19892125844934e-08,12.4572455672071,"AC245014.3"
"3727","ENSG00000276476",-2.47356297144544,-1.27649192963016,-11.3329113242789,1.2382840163809e-13,9.64714973502679e-12,21.006867112181,"AL136962.1"
"3733","ENSG00000276529",-2.03226512631261,-0.235371524090375,-7.69603328219676,3.2692870812492e-09,4.80905271007531e-08,10.8886435496615,"AP001505.1"
"3734","ENSG00000276564",-2.61524723313114,-0.888611941912625,-11.5868576685378,6.47920406152647e-14,6.33907243880043e-12,21.6484620298789,"AC130650.2"
"3740","ENSG00000276724",-2.24417412554241,-0.284128100875909,-9.7400528759022,8.70440333665949e-12,2.95317942236504e-10,16.7854970761775,"AC123768.4"
"3741","ENSG00000276728",-2.0805362677176,0.734857112829748,-9.72226308982527,9.14482435981546e-12,3.07778208653949e-10,16.7364321196481,"AC142472.1"
"3742","ENSG00000276768",-1.51641921512003,-2.04120718526403,-4.76902915949261,2.83380384956074e-05,0.000155030075358934,1.92162072138023,"AL121890.2"
"3747","ENSG00000276814",-2.23088147479088,-0.41271412753647,-7.35149799124604,9.30126729086915e-09,1.20401327669805e-07,9.84916160774788,"AC004801.6"
"3753","ENSG00000276867",-4.04220487826466,-0.336504244994992,-12.56114643676,5.81935369126234e-15,1.28852741995477e-12,24.0315092570051,"AC074050.4"
"3760","ENSG00000277087",-2.10366340584882,-2.39323293798855,-8.64157278255819,1.9782138535612e-10,4.0463923462116e-09,13.6789203918256,"AL121890.3"
"3763","ENSG00000277151",-1.75476334645911,-0.0603239517566597,-8.4577356417351,3.38567078920693e-10,6.33045200453047e-09,13.1443039971829,"AL138820.1"
"3775","ENSG00000277423",-2.61302258885972,-0.399231921572582,-6.90419872773988,3.67162826023726e-08,4.06487897126794e-07,8.48517450058212,"AC069234.5"
"3776","ENSG00000277425",-1.65542771574324,-0.940389703706073,-6.93674936058525,3.32073642542111e-08,3.72542350446577e-07,8.58490621932563,"AL121890.4"
"3779","ENSG00000277476",-2.62501812992328,1.70986696000527,-12.962043088416,2.23269993524502e-15,5.87060539223488e-13,24.9766951622118,"AC005332.5"
"3780","ENSG00000277491",-3.15240685453675,-0.328578310394782,-8.50762838598796,2.92506528259406e-10,5.59352256539692e-09,13.289793532349,"AC087392.5"
"3781","ENSG00000277511",-2.31858615482845,-0.460692964012575,-7.63507639991258,3.93033134682492e-09,5.62220894542914e-08,10.7055265565464,"AC116407.2"
"3788","ENSG00000277701",-3.26067202854694,1.33549655889181,-11.0172398992535,2.80212720142519e-13,1.81362294406089e-11,20.1973411987951,"AC159540.2"
"3795","ENSG00000277851",-2.13943932466256,-1.49077980387501,-6.77749054813278,5.43222657059193e-08,5.75830347752749e-07,8.0963494935223,"LINC02391"
"3797","ENSG00000277938",-1.71510484684435,-1.46843815847021,-8.49787684260229,3.00980506331658e-10,5.70371617178956e-09,13.2613806319342,"AL035252.4"
"3801","ENSG00000277999",-2.48311431220324,0.581650270940854,-7.24155333026984,1.30151703001732e-08,1.66428028732002e-07,9.51528860792356,"AC009093.6"
"3805","ENSG00000278058",-1.77597941771663,-1.39993645162835,-6.12356494753532,4.15950764667578e-07,3.54950277273124e-06,6.07869883472265,"AC009159.3"
"3810","ENSG00000278153",-2.81823563499458,-1.72595851724194,-10.3394043627733,1.69034937005537e-12,7.99022449418306e-11,18.413867628559,"AL121782.1"
"3819","ENSG00000278276",-2.71493690088784,-0.854173307003697,-5.17914832089982,7.96093559099704e-06,4.86797326036694e-05,3.1665751582087,"AL110115.2"
"3826","ENSG00000278467",-1.93763594432443,1.84792693111764,-7.40036895462637,8.01374429120244e-09,1.04701311282884e-07,9.99724936579938,"AC138393.3"
"3832","ENSG00000278610",-2.45399603092276,-1.64438553162128,-9.84746132443021,6.46684648387484e-12,2.28777915824001e-10,17.0808417403042,"AC093152.1"
"3841","ENSG00000278730",-2.13813236145461,3.08324707335953,-9.64551027612731,1.13204869354497e-11,3.75002271948322e-10,16.5242645874956,"AC005332.6"
"3842","ENSG00000278737",-1.52685010491368,-2.54796104006208,-5.72817850879636,1.43315117627605e-06,1.05222809748575e-05,4.85580361754736,"AC013553.4"
"3843","ENSG00000278740",-3.32102296963806,0.37608286896811,-11.232237724044,1.60445241842539e-13,1.18419847795011e-11,20.7501403280683,"AC005332.7"
"3847","ENSG00000278816",-1.6606790702319,-1.45283096029676,-4.66513888333388,3.89866821831069e-05,0.000208407842368908,1.60980265933992,"AL121890.5"
"3856","ENSG00000278932",-1.56573780984669,0.683272727291928,-4.14083990048264,0.000190457596037227,0.00086249204147321,0.0668931093138072,"CR381653.1"
"3857","ENSG00000278996",-1.56527662551334,0.933106572934589,-8.08692478937685,1.01294873167691e-09,1.77561471423531e-08,12.054044586853,"FP671120.5"
"3861","ENSG00000279078",-2.67898275893233,1.23468921531218,-11.4434655173221,9.3308260949491e-14,7.75095289503452e-12,21.2872347797914,"SND1-IT1"
"3862","ENSG00000279082",-2.22970735914956,-1.41124788150409,-7.42823779521336,7.36170971485368e-09,9.73921785232372e-08,10.081605795474,"LINC01727"
"3864","ENSG00000279141",-1.78233524548011,-0.749966556256527,-6.60663559455325,9.22733763524763e-08,9.19891218755611e-07,7.57069312341091,"AL590226.2"
"3879","ENSG00000279636",-2.22928902882183,-0.5711781685185,-4.12848643795114,0.000197595465441992,0.000889073928464663,0.0312780931254126,"AL132989.2"
"3881","ENSG00000279727",-2.88127679053419,1.99472504168713,-9.22677050298518,3.67579560980309e-11,9.54572353730963e-10,15.3531348904006,"LINC02033"
"3897","ENSG00000280207",-2.0128215625145,-1.30004625248662,-4.93939975491528,1.67522326238967e-05,9.64112758532606e-05,2.43634895253384,"AC106795.5"
"3906","ENSG00000280441",-1.63098397472769,1.20662323060699,-7.78428980399419,2.50581562751709e-09,3.84274426400029e-08,11.1531310563182,"FP236383.3"
"3910","ENSG00000280594",-1.66196460339887,-2.16454182538897,-7.78107621602241,2.5301643953603e-09,3.84274426400029e-08,11.1435140427048,"BTG3-AS1"
"3929","ENSG00000280953",-2.02536194659322,-1.79615506332285,-8.3443515030933,4.72547862961452e-10,8.56900370465011e-09,12.8125901730795,"LINC01163"
"3930","ENSG00000280997",-1.9992829610655,-2.11172082817622,-9.69167526004849,9.95576779267933e-12,3.32412024633349e-10,16.6519716585031,"CCAT2"
"3933","ENSG00000281097",-2.29775395869778,-1.53135956390656,-6.56380310854504,1.05408691962272e-07,1.03853481752992e-06,7.43870078285669,"LINC01395"
"3934","ENSG00000281162",1.60056848424392,0.932271149841763,2.55763513275164,0.0147388685204625,0.0403424982860023,-4.04575473534593,"LINC01127"
"3937","ENSG00000281195",-1.84711831141049,3.00511775359754,-7.63406576570969,3.9423618704578e-09,5.62220894542914e-08,10.7024875863348,"AC007878.1"
"3946","ENSG00000281398",-2.27134965670534,1.13117784017164,-8.01523588296688,1.25423692711086e-09,2.12146203761457e-08,11.8415037278579,"SNHG4"
"3950","ENSG00000281538",-2.72884255760377,-0.563347503045298,-8.64572979739345,1.95441358785678e-10,4.03049900201641e-09,13.6909626907143,"AC254562.3"
"3954","ENSG00000281649",-1.97082152058248,3.8209205681512,-8.23919298880581,6.44646025986379e-10,1.15405354524455e-08,12.5036216562614,"EBLN3P"
"3956","ENSG00000281706",-2.17723285330553,-0.987273737368055,-7.9482715671805,1.53206348353726e-09,2.51773088876612e-08,11.6424750971932,"AL009179.1"
"3958","ENSG00000281831",-1.85752130936267,-1.51920163578954,-6.64231567312242,8.25965676730215e-08,8.35297500481734e-07,7.6805834963836,"AL645929.2"
"3959","ENSG00000281852",-1.70847503911116,-1.09117588306492,-5.43262910992057,3.61158678652611e-06,2.38523478978263e-05,3.94427557736634,"LINC00891"
"3990","ENSG00000282851",-1.7743356794421,3.37577369618999,-6.87371261431003,4.03409238649943e-08,4.44278185078615e-07,8.39170895558018,"BISPR"
"3991","ENSG00000282860",-1.66549853674819,-0.198996530039825,-5.58004944005039,2.27809482791816e-06,1.573934063287e-05,4.39847056097375,"AC084035.1"
"3995","ENSG00000282961",-2.15388967720787,-1.33428990465493,-12.129840934645,1.66690649247668e-14,2.67802722620193e-12,22.991775946944,"PRNCR1"
"4001","ENSG00000283036",2.50313934128162,-1.08634254843846,5.11918150940342,9.59292173720303e-06,5.7571215047665e-05,2.98336876100961,"LINC01988"
"4009","ENSG00000283108",-1.90036454076589,-2.26377862960827,-5.82526038715452,1.0576289606154e-06,8.04601272569434e-06,5.15588978123823,"AC011451.3"
"4010","ENSG00000283141",-2.641234687646,-1.0476864414907,-11.4331256678137,9.5804504526217e-14,7.75095289503452e-12,21.2610816196898,"LINC02666"
"4049","ENSG00000284428",-2.79603765976637,3.18884718621616,-10.28412855001,1.9623142526089e-12,8.97332180513657e-11,18.2657042169882,"AC092329.4"
"4068","ENSG00000284719",-1.59028446539497,0.0022289930859139,-6.36738818361835,1.94285534310555e-07,1.7963939403176e-06,6.83254850224951,"AL033527.4"
"4071","ENSG00000284735",1.69146885988077,-1.08209311276857,4.72629281174134,3.23168283022574e-05,0.000174751795202566,1.79314841390864,"AL139424.3"
"4087","ENSG00000285106",-1.53863206997372,3.09186026937533,-4.59300738751898,4.86150484891407e-05,0.000253123154695315,1.39433437660111,"AC016831.6"
"4095","ENSG00000285280",-2.03250963056234,0.28231806466301,-6.02687876152488,5.62783487958808e-07,4.61355474355455e-06,5.7795670051547,"AL390957.1"
"4108","ENSG00000285492",-1.87484804403323,-1.60344535151403,-8.55948607500381,2.5133981597929e-10,4.98767266898525e-09,13.4407011966176,"AL356417.3"
